image_id,type,xmin,xmax,ymin,ymax
lesion_5821,lesion,7,23,12,27
lesion_5822,lesion,7,22,12,26
lesion_5823,lesion,7,20,11,26
lesion_5824,lesion,8,18,11,25
lesion_5824,lesion,26,28,19,22
lesion_5824,lesion,28,30,20,22
lesion_5825,lesion,7,19,12,25
lesion_5825,lesion,25,30,18,23
lesion_5826,lesion,8,19,15,24
lesion_5826,lesion,24,30,17,24
lesion_5827,lesion,10,18,16,22
lesion_5827,lesion,24,30,17,24
lesion_5828,lesion,11,15,16,21
lesion_5828,lesion,24,30,16,24
lesion_5828,lesion,28,30,27,29
lesion_5829,lesion,11,15,16,20
lesion_5829,lesion,25,30,16,24
lesion_5829,lesion,27,30,27,30
lesion_5830,lesion,11,15,16,21
lesion_5830,lesion,24,30,16,25
lesion_5830,lesion,28,30,27,30
lesion_5831,lesion,10,15,16,21
lesion_5831,lesion,24,30,16,25
lesion_5832,lesion,11,15,17,21
lesion_5832,lesion,24,30,17,25
lesion_5833,lesion,24,30,17,24
lesion_5833,lesion,12,14,18,20
lesion_5834,lesion,25,30,18,24
lesion_5835,lesion,14,18,13,17
lesion_5836,lesion,11,18,11,18
lesion_5837,lesion,10,19,8,18
lesion_5838,lesion,9,20,7,19
lesion_5839,lesion,8,21,6,19
lesion_5840,lesion,8,23,7,22
lesion_5841,lesion,7,23,7,22
lesion_5842,lesion,7,22,7,21
lesion_5843,lesion,7,20,6,21
lesion_5844,lesion,8,18,6,20
lesion_5844,lesion,26,28,14,17
lesion_5844,lesion,28,30,15,17
lesion_5845,lesion,7,19,7,20
lesion_5845,lesion,25,30,13,18
lesion_5846,lesion,8,19,10,19
lesion_5846,lesion,24,30,12,19
lesion_5847,lesion,10,18,11,17
lesion_5847,lesion,24,30,12,19
lesion_5848,lesion,11,15,11,16
lesion_5848,lesion,24,30,11,19
lesion_5848,lesion,28,30,22,24
lesion_5849,lesion,11,15,11,15
lesion_5849,lesion,25,30,11,19
lesion_5849,lesion,27,30,22,25
lesion_5850,lesion,11,15,11,16
lesion_5850,lesion,24,30,11,20
lesion_5850,lesion,28,30,22,25
lesion_5851,lesion,10,15,11,16
lesion_5851,lesion,24,30,11,20
lesion_5852,lesion,11,15,12,16
lesion_5852,lesion,24,30,12,20
lesion_5853,lesion,24,30,12,19
lesion_5853,lesion,12,14,13,15
lesion_5854,lesion,25,30,13,19
lesion_5855,lesion,13,17,17,21
lesion_5856,lesion,10,17,15,22
lesion_5857,lesion,9,18,12,22
lesion_5858,lesion,8,19,11,23
lesion_5859,lesion,7,20,10,23
lesion_5860,lesion,7,22,11,26
lesion_5861,lesion,6,22,11,26
lesion_5862,lesion,6,21,11,25
lesion_5863,lesion,6,19,10,25
lesion_5864,lesion,7,17,10,24
lesion_5864,lesion,25,27,18,21
lesion_5864,lesion,27,30,19,21
lesion_5865,lesion,6,18,11,24
lesion_5865,lesion,24,30,17,22
lesion_5866,lesion,7,18,14,23
lesion_5866,lesion,23,30,16,23
lesion_5867,lesion,9,17,15,21
lesion_5867,lesion,23,30,16,23
lesion_5868,lesion,10,14,15,20
lesion_5868,lesion,23,30,15,23
lesion_5868,lesion,27,30,26,28
lesion_5869,lesion,10,14,15,19
lesion_5869,lesion,24,30,15,23
lesion_5869,lesion,26,30,26,29
lesion_5870,lesion,10,14,15,20
lesion_5870,lesion,23,30,15,24
lesion_5870,lesion,27,30,26,29
lesion_5871,lesion,9,14,15,20
lesion_5871,lesion,23,30,15,24
lesion_5872,lesion,10,14,16,20
lesion_5872,lesion,23,30,16,24
lesion_5873,lesion,23,30,16,24
lesion_5873,lesion,11,13,17,19
lesion_5874,lesion,16,20,11,14
lesion_5874,lesion,16,19,16,20
lesion_5875,lesion,14,21,9,14
lesion_5875,lesion,15,20,16,20
lesion_5876,lesion,8,21,9,14
lesion_5876,lesion,12,20,15,20
lesion_5876,lesion,19,21,20,22
lesion_5877,lesion,7,23,9,23
lesion_5878,lesion,7,23,6,23
lesion_5879,lesion,7,23,6,23
lesion_5880,lesion,-1,2,6,12
lesion_5880,lesion,8,22,7,23
lesion_5881,lesion,-1,3,5,14
lesion_5881,lesion,9,22,8,23
lesion_5882,lesion,-1,3,5,18
lesion_5882,lesion,9,22,7,22
lesion_5883,lesion,-1,4,6,18
lesion_5883,lesion,9,22,8,22
lesion_5884,lesion,-1,4,7,17
lesion_5884,lesion,7,22,10,22
lesion_5885,lesion,-1,3,7,16
lesion_5885,lesion,6,21,12,23
lesion_5886,lesion,-1,3,7,16
lesion_5886,lesion,17,20,14,17
lesion_5886,lesion,6,17,15,22
lesion_5887,lesion,-1,3,8,16
lesion_5887,lesion,7,16,15,22
lesion_5888,lesion,-1,2,9,15
lesion_5888,lesion,9,12,16,19
lesion_5888,lesion,8,10,19,21
lesion_5889,lesion,19,23,14,18
lesion_5890,lesion,16,23,12,19
lesion_5891,lesion,15,24,9,19
lesion_5892,lesion,14,25,8,20
lesion_5893,lesion,13,26,7,20
lesion_5894,lesion,13,28,8,23
lesion_5895,lesion,12,28,8,23
lesion_5896,lesion,12,27,8,22
lesion_5897,lesion,12,25,7,22
lesion_5898,lesion,13,23,7,21
lesion_5899,lesion,12,24,8,21
lesion_5900,lesion,13,24,11,20
lesion_5901,lesion,15,23,12,18
lesion_5902,lesion,16,20,12,17
lesion_5903,lesion,16,20,12,16
lesion_5904,lesion,16,20,12,17
lesion_5905,lesion,15,20,12,17
lesion_5906,lesion,16,20,13,17
lesion_5907,lesion,17,21,20,24
lesion_5908,lesion,14,21,18,25
lesion_5909,lesion,13,22,15,25
lesion_5910,lesion,12,23,14,26
lesion_5911,lesion,11,24,13,26
lesion_5912,lesion,11,26,14,29
lesion_5913,lesion,10,26,14,29
lesion_5914,lesion,10,25,14,28
lesion_5915,lesion,10,23,13,28
lesion_5916,lesion,11,21,13,27
lesion_5917,lesion,10,22,14,27
lesion_5917,lesion,28,30,20,25
lesion_5918,lesion,11,22,17,26
lesion_5918,lesion,27,30,19,25
lesion_5919,lesion,13,21,18,24
lesion_5919,lesion,27,30,19,25
lesion_5920,lesion,14,18,18,23
lesion_5920,lesion,27,30,19,23
lesion_5920,lesion,28,30,23,26
lesion_5921,lesion,14,18,18,22
lesion_5921,lesion,28,30,19,26
lesion_5922,lesion,14,18,18,23
lesion_5922,lesion,28,30,19,21
lesion_5922,lesion,27,30,21,27
lesion_5923,lesion,13,18,18,23
lesion_5923,lesion,27,30,20,27
lesion_5924,lesion,14,18,19,23
lesion_5924,lesion,27,30,19,27
lesion_5925,lesion,27,30,19,26
lesion_5925,lesion,15,17,20,22
lesion_5926,lesion,28,30,20,25
lesion_5927,lesion,17,21,12,15
lesion_5927,lesion,17,20,17,21
lesion_5928,lesion,15,22,10,15
lesion_5928,lesion,16,21,17,21
lesion_5929,lesion,9,22,10,15
lesion_5929,lesion,13,21,16,21
lesion_5929,lesion,20,22,21,23
lesion_5930,lesion,8,24,10,24
lesion_5931,lesion,8,24,7,24
lesion_5932,lesion,8,24,7,24
lesion_5933,lesion,-1,3,7,13
lesion_5933,lesion,9,23,8,24
lesion_5933,lesion,-1,1,15,19
lesion_5934,lesion,-1,4,6,19
lesion_5934,lesion,10,23,9,24
lesion_5935,lesion,-1,4,6,20
lesion_5935,lesion,10,23,8,23
lesion_5936,lesion,-1,5,7,19
lesion_5936,lesion,10,23,9,23
lesion_5937,lesion,-1,5,8,18
lesion_5937,lesion,8,23,11,23
lesion_5938,lesion,-1,4,8,17
lesion_5938,lesion,7,22,13,24
lesion_5939,lesion,-1,4,8,17
lesion_5939,lesion,18,21,15,18
lesion_5939,lesion,7,18,16,23
lesion_5940,lesion,-1,4,9,17
lesion_5940,lesion,8,17,16,23
lesion_5941,lesion,-1,3,10,16
lesion_5941,lesion,10,13,17,20
lesion_5941,lesion,9,11,20,22
lesion_5942,lesion,16,20,7,10
lesion_5942,lesion,16,19,12,16
lesion_5943,lesion,14,21,5,10
lesion_5943,lesion,15,20,12,16
lesion_5944,lesion,8,21,5,10
lesion_5944,lesion,12,20,11,16
lesion_5944,lesion,19,21,16,18
lesion_5945,lesion,7,23,5,19
lesion_5946,lesion,7,23,2,19
lesion_5947,lesion,7,23,2,19
lesion_5948,lesion,-1,2,2,8
lesion_5948,lesion,8,22,3,19
lesion_5949,lesion,-1,3,1,10
lesion_5949,lesion,9,22,4,19
lesion_5950,lesion,-1,3,1,14
lesion_5950,lesion,9,22,3,18
lesion_5951,lesion,-1,4,2,14
lesion_5951,lesion,9,22,4,18
lesion_5952,lesion,-1,4,3,13
lesion_5952,lesion,7,22,6,18
lesion_5953,lesion,-1,3,3,12
lesion_5953,lesion,6,21,8,19
lesion_5954,lesion,-1,3,3,12
lesion_5954,lesion,17,20,10,13
lesion_5954,lesion,6,17,11,18
lesion_5955,lesion,-1,3,4,12
lesion_5955,lesion,7,16,11,18
lesion_5956,lesion,-1,2,5,11
lesion_5956,lesion,9,12,12,15
lesion_5956,lesion,8,10,15,17
lesion_5957,lesion,15,19,15,18
lesion_5957,lesion,15,18,20,24
lesion_5958,lesion,13,20,13,18
lesion_5958,lesion,14,19,20,24
lesion_5959,lesion,7,20,13,18
lesion_5959,lesion,11,19,19,24
lesion_5959,lesion,18,20,24,26
lesion_5960,lesion,6,22,13,27
lesion_5961,lesion,6,22,10,27
lesion_5962,lesion,6,22,10,27
lesion_5963,lesion,7,21,11,27
lesion_5963,lesion,-1,1,12,16
lesion_5964,lesion,-1,2,10,18
lesion_5964,lesion,8,21,12,27
lesion_5965,lesion,-1,2,10,19
lesion_5965,lesion,8,21,11,26
lesion_5966,lesion,-1,3,11,20
lesion_5966,lesion,8,21,12,26
lesion_5967,lesion,-1,3,12,20
lesion_5967,lesion,6,21,14,26
lesion_5968,lesion,-1,2,12,20
lesion_5968,lesion,5,20,16,27
lesion_5969,lesion,-1,2,12,20
lesion_5969,lesion,16,19,18,21
lesion_5969,lesion,5,16,19,26
lesion_5970,lesion,-1,2,12,19
lesion_5970,lesion,6,15,19,26
lesion_5971,lesion,-1,1,13,16
lesion_5971,lesion,8,11,20,23
lesion_5971,lesion,7,9,23,25
lesion_5972,lesion,27,30,10,13
lesion_5973,lesion,27,30,10,14
lesion_5974,lesion,27,30,10,14
lesion_5975,lesion,28,30,11,13
lesion_5975,lesion,28,30,14,16
lesion_5975,lesion,26,30,16,21
lesion_5976,lesion,28,30,9,13
lesion_5976,lesion,26,30,13,21
lesion_5977,lesion,26,30,8,20
lesion_5978,lesion,26,30,8,19
lesion_5979,lesion,27,30,9,20
lesion_5980,lesion,27,30,15,20
lesion_5981,lesion,27,30,16,20
lesion_5982,lesion,27,30,16,22
lesion_5983,lesion,12,16,7,10
lesion_5983,lesion,12,15,12,16
lesion_5983,lesion,26,30,17,23
lesion_5984,lesion,10,17,5,10
lesion_5984,lesion,11,16,12,16
lesion_5984,lesion,26,30,17,23
lesion_5985,lesion,4,17,5,10
lesion_5985,lesion,8,16,11,16
lesion_5985,lesion,15,17,16,18
lesion_5985,lesion,27,30,16,23
lesion_5986,lesion,3,19,5,19
lesion_5986,lesion,27,30,16,22
lesion_5987,lesion,3,19,2,19
lesion_5987,lesion,28,30,17,21
lesion_5988,lesion,3,19,2,19
lesion_5989,lesion,4,18,3,19
lesion_5990,lesion,5,18,4,19
lesion_5991,lesion,5,18,3,18
lesion_5992,lesion,5,18,4,18
lesion_5993,lesion,3,18,6,18
lesion_5994,lesion,2,17,8,19
lesion_5995,lesion,13,16,10,13
lesion_5995,lesion,2,13,11,18
lesion_5996,lesion,3,12,11,18
lesion_5997,lesion,5,8,12,15
lesion_5997,lesion,4,6,15,17
lesion_5998,lesion,27,30,17,24
lesion_5999,lesion,28,30,12,16
lesion_5999,lesion,27,30,16,23
lesion_6000,lesion,27,30,12,22
lesion_6001,lesion,28,30,12,16
lesion_6001,lesion,28,30,18,22
lesion_6002,lesion,13,17,10,13
lesion_6002,lesion,13,16,15,19
lesion_6002,lesion,27,30,20,26
lesion_6003,lesion,11,18,8,13
lesion_6003,lesion,12,17,15,19
lesion_6003,lesion,27,30,21,26
lesion_6004,lesion,5,18,8,13
lesion_6004,lesion,9,17,14,19
lesion_6004,lesion,16,18,19,21
lesion_6004,lesion,28,30,22,25
lesion_6005,lesion,4,20,8,22
lesion_6005,lesion,28,30,20,23
lesion_6006,lesion,4,20,5,22
lesion_6007,lesion,4,20,5,22
lesion_6008,lesion,5,19,6,22
lesion_6009,lesion,6,19,7,22
lesion_6010,lesion,6,19,6,21
lesion_6011,lesion,6,19,7,21
lesion_6011,lesion,-1,1,9,13
lesion_6012,lesion,-1,1,9,12
lesion_6012,lesion,4,19,9,21
lesion_6013,lesion,3,18,11,22
lesion_6014,lesion,14,17,13,16
lesion_6014,lesion,3,14,14,21
lesion_6015,lesion,4,13,14,21
lesion_6016,lesion,6,9,15,18
lesion_6016,lesion,5,7,18,20
lesion_6017,lesion,14,18,15,19
lesion_6018,lesion,11,18,13,20
lesion_6019,lesion,10,19,10,20
lesion_6020,lesion,9,20,9,21
lesion_6021,lesion,8,21,8,21
lesion_6022,lesion,8,23,9,24
lesion_6023,lesion,7,23,9,24
lesion_6024,lesion,7,22,9,23
lesion_6025,lesion,7,20,8,23
lesion_6026,lesion,8,18,8,22
lesion_6026,lesion,26,28,16,19
lesion_6026,lesion,28,30,17,19
lesion_6027,lesion,7,19,9,22
lesion_6027,lesion,25,30,15,20
lesion_6028,lesion,8,19,12,21
lesion_6028,lesion,24,30,14,21
lesion_6029,lesion,10,18,13,19
lesion_6029,lesion,24,30,14,21
lesion_6030,lesion,11,15,13,18
lesion_6030,lesion,24,30,13,21
lesion_6030,lesion,28,30,24,26
lesion_6031,lesion,11,15,13,17
lesion_6031,lesion,25,30,13,21
lesion_6031,lesion,27,30,24,27
lesion_6032,lesion,11,15,13,18
lesion_6032,lesion,24,30,13,22
lesion_6032,lesion,28,30,24,27
lesion_6033,lesion,10,15,13,18
lesion_6033,lesion,24,30,13,22
lesion_6034,lesion,11,15,14,18
lesion_6034,lesion,24,30,14,22
lesion_6035,lesion,24,30,14,21
lesion_6035,lesion,12,14,15,17
lesion_6036,lesion,25,30,15,21
lesion_6037,lesion,27,30,14,18
lesion_6038,lesion,27,30,13,18
lesion_6039,lesion,27,30,11,18
lesion_6040,lesion,11,16,13,19
lesion_6041,lesion,11,14,10,12
lesion_6041,lesion,10,17,12,19
lesion_6042,lesion,7,17,9,21
lesion_6043,lesion,6,18,9,20
lesion_6044,lesion,6,23,9,20
lesion_6045,lesion,7,23,9,20
lesion_6046,lesion,6,23,9,21
lesion_6047,lesion,5,21,8,22
lesion_6048,lesion,5,21,7,22
lesion_6049,lesion,5,22,7,21
lesion_6050,lesion,6,22,7,22
lesion_6051,lesion,6,22,8,22
lesion_6052,lesion,7,20,8,22
lesion_6052,lesion,16,18,11,13
lesion_6053,lesion,12,14,9,11
lesion_6053,lesion,8,20,12,23
lesion_6054,lesion,9,12,12,15
lesion_6054,lesion,10,20,15,22
lesion_6055,lesion,11,15,16,18
lesion_6056,lesion,19,23,9,12
lesion_6056,lesion,19,22,14,18
lesion_6057,lesion,17,24,7,12
lesion_6057,lesion,18,23,14,18
lesion_6058,lesion,11,24,7,12
lesion_6058,lesion,15,23,13,18
lesion_6058,lesion,22,24,18,20
lesion_6059,lesion,10,26,7,21
lesion_6060,lesion,10,26,4,21
lesion_6060,lesion,-1,1,13,15
lesion_6061,lesion,10,26,4,21
lesion_6061,lesion,-1,2,12,16
lesion_6062,lesion,-1,5,4,10
lesion_6062,lesion,11,25,5,21
lesion_6062,lesion,-1,3,11,17
lesion_6063,lesion,-1,6,3,17
lesion_6063,lesion,12,25,6,21
lesion_6064,lesion,-1,6,3,17
lesion_6064,lesion,12,25,5,20
lesion_6065,lesion,-1,7,4,16
lesion_6065,lesion,12,25,6,20
lesion_6066,lesion,-1,7,5,15
lesion_6066,lesion,10,25,8,20
lesion_6067,lesion,-1,6,5,15
lesion_6067,lesion,9,24,10,21
lesion_6068,lesion,-1,6,5,15
lesion_6068,lesion,20,23,12,15
lesion_6068,lesion,9,20,13,20
lesion_6069,lesion,-1,6,5,14
lesion_6069,lesion,10,19,13,20
lesion_6070,lesion,-1,5,7,14
lesion_6070,lesion,12,15,14,17
lesion_6070,lesion,11,13,17,19
lesion_6071,lesion,20,24,14,17
lesion_6071,lesion,20,23,19,23
lesion_6072,lesion,18,25,12,17
lesion_6072,lesion,19,24,19,23
lesion_6073,lesion,12,25,12,17
lesion_6073,lesion,16,24,18,23
lesion_6073,lesion,23,25,23,25
lesion_6074,lesion,11,27,12,26
lesion_6075,lesion,11,27,9,26
lesion_6075,lesion,0,2,18,20
lesion_6076,lesion,11,27,9,26
lesion_6076,lesion,-1,3,17,21
lesion_6077,lesion,0,6,9,15
lesion_6077,lesion,12,26,10,26
lesion_6077,lesion,-1,4,15,22
lesion_6078,lesion,-1,7,8,22
lesion_6078,lesion,13,26,11,26
lesion_6079,lesion,-1,7,8,22
lesion_6079,lesion,13,26,10,25
lesion_6080,lesion,-1,8,9,21
lesion_6080,lesion,13,26,11,25
lesion_6081,lesion,-1,8,10,20
lesion_6081,lesion,11,26,13,25
lesion_6082,lesion,-1,7,10,20
lesion_6082,lesion,10,25,15,26
lesion_6083,lesion,-1,7,10,20
lesion_6083,lesion,21,24,17,20
lesion_6083,lesion,10,21,18,25
lesion_6084,lesion,-1,7,10,20
lesion_6084,lesion,11,20,18,25
lesion_6085,lesion,-1,1,11,13
lesion_6085,lesion,-1,6,12,21
lesion_6085,lesion,13,16,19,22
lesion_6085,lesion,12,14,22,24
lesion_6086,lesion,-1,2,15,22
lesion_6087,lesion,-1,2,17,22
lesion_6088,lesion,18,22,17,21
lesion_6089,lesion,15,22,15,22
lesion_6090,lesion,14,23,12,22
lesion_6091,lesion,13,24,11,23
lesion_6092,lesion,12,25,10,23
lesion_6093,lesion,12,27,11,26
lesion_6094,lesion,11,27,11,26
lesion_6095,lesion,11,26,11,25
lesion_6096,lesion,11,24,10,25
lesion_6097,lesion,12,22,10,24
lesion_6098,lesion,11,23,11,24
lesion_6099,lesion,12,23,14,23
lesion_6099,lesion,28,30,17,20
lesion_6100,lesion,14,22,15,21
lesion_6100,lesion,28,30,17,20
lesion_6101,lesion,15,19,15,20
lesion_6101,lesion,28,30,17,19
lesion_6102,lesion,15,19,15,19
lesion_6103,lesion,15,19,15,20
lesion_6103,lesion,28,30,21,23
lesion_6104,lesion,14,19,15,20
lesion_6104,lesion,28,30,20,24
lesion_6105,lesion,15,19,16,20
lesion_6105,lesion,28,30,17,20
lesion_6105,lesion,28,30,20,24
lesion_6106,lesion,16,18,17,19
lesion_6106,lesion,28,30,17,23
lesion_6107,lesion,16,20,10,14
lesion_6108,lesion,13,20,8,15
lesion_6109,lesion,12,21,5,15
lesion_6110,lesion,11,22,4,16
lesion_6111,lesion,10,23,3,16
lesion_6112,lesion,10,25,4,19
lesion_6113,lesion,9,25,4,19
lesion_6114,lesion,9,24,4,18
lesion_6115,lesion,9,22,3,18
lesion_6116,lesion,10,20,3,17
lesion_6116,lesion,28,30,11,14
lesion_6117,lesion,9,21,4,17
lesion_6117,lesion,27,30,10,15
lesion_6118,lesion,10,21,7,16
lesion_6118,lesion,26,30,9,16
lesion_6119,lesion,12,20,8,14
lesion_6119,lesion,26,30,9,16
lesion_6120,lesion,13,17,8,13
lesion_6120,lesion,26,30,8,16
lesion_6121,lesion,13,17,8,12
lesion_6121,lesion,27,30,8,16
lesion_6122,lesion,13,17,8,13
lesion_6122,lesion,26,30,9,17
lesion_6123,lesion,12,17,8,13
lesion_6123,lesion,26,30,9,17
lesion_6124,lesion,13,17,9,13
lesion_6124,lesion,26,30,9,17
lesion_6125,lesion,26,30,9,16
lesion_6125,lesion,14,16,10,12
lesion_6126,lesion,27,30,10,15
lesion_6127,lesion,12,16,17,21
lesion_6128,lesion,9,16,15,22
lesion_6129,lesion,8,17,12,22
lesion_6130,lesion,7,18,11,23
lesion_6131,lesion,6,19,10,23
lesion_6132,lesion,6,21,11,26
lesion_6133,lesion,5,21,11,26
lesion_6134,lesion,5,20,11,25
lesion_6135,lesion,5,18,10,25
lesion_6136,lesion,6,16,10,24
lesion_6136,lesion,24,26,18,21
lesion_6136,lesion,26,30,19,21
lesion_6137,lesion,5,17,11,24
lesion_6137,lesion,23,30,17,22
lesion_6138,lesion,6,17,14,23
lesion_6138,lesion,22,30,16,23
lesion_6139,lesion,8,16,15,21
lesion_6139,lesion,22,30,16,23
lesion_6140,lesion,9,13,15,20
lesion_6140,lesion,22,30,15,23
lesion_6140,lesion,26,30,26,28
lesion_6141,lesion,9,13,15,19
lesion_6141,lesion,23,30,15,23
lesion_6141,lesion,25,30,26,29
lesion_6142,lesion,9,13,15,20
lesion_6142,lesion,22,30,15,24
lesion_6142,lesion,26,30,26,29
lesion_6143,lesion,8,13,15,20
lesion_6143,lesion,22,30,15,24
lesion_6143,lesion,28,30,26,28
lesion_6144,lesion,9,13,16,20
lesion_6144,lesion,22,30,16,24
lesion_6145,lesion,22,30,16,25
lesion_6145,lesion,10,12,17,19
lesion_6146,lesion,23,30,16,25
lesion_6147,lesion,27,30,17,20
lesion_6147,lesion,27,30,20,26
lesion_6148,lesion,25,30,14,20
lesion_6148,lesion,27,30,21,25
lesion_6149,lesion,9,13,14,18
lesion_6150,lesion,6,13,12,19
lesion_6151,lesion,5,14,9,19
lesion_6152,lesion,4,15,8,20
lesion_6153,lesion,3,16,7,20
lesion_6154,lesion,3,18,8,23
lesion_6155,lesion,2,18,8,23
lesion_6156,lesion,2,17,8,22
lesion_6157,lesion,2,15,7,22
lesion_6158,lesion,3,13,7,21
lesion_6158,lesion,21,23,15,18
lesion_6158,lesion,23,27,16,18
lesion_6158,lesion,28,30,18,20
lesion_6159,lesion,2,14,8,21
lesion_6159,lesion,20,27,14,19
lesion_6159,lesion,27,30,17,21
lesion_6160,lesion,3,14,11,20
lesion_6160,lesion,19,28,13,20
lesion_6160,lesion,27,30,17,22
lesion_6161,lesion,5,13,12,18
lesion_6161,lesion,19,30,13,22
lesion_6162,lesion,6,10,12,17
lesion_6162,lesion,19,30,12,22
lesion_6162,lesion,23,30,23,26
lesion_6163,lesion,6,10,12,16
lesion_6163,lesion,20,30,12,22
lesion_6163,lesion,22,30,22,26
lesion_6164,lesion,6,10,12,17
lesion_6164,lesion,19,30,12,22
lesion_6164,lesion,23,30,22,26
lesion_6165,lesion,19,30,11,26
lesion_6165,lesion,5,10,12,17
lesion_6166,lesion,19,30,11,25
lesion_6166,lesion,6,10,13,17
lesion_6167,lesion,19,30,12,27
lesion_6167,lesion,7,9,14,16
lesion_6168,lesion,20,30,12,28
lesion_6169,lesion,24,30,11,23
lesion_6169,lesion,27,30,24,27
lesion_6170,lesion,15,20,13,19
lesion_6171,lesion,15,18,10,12
lesion_6171,lesion,14,21,12,19
lesion_6172,lesion,11,21,9,21
lesion_6173,lesion,10,22,9,20
lesion_6174,lesion,10,27,9,20
lesion_6175,lesion,11,27,9,20
lesion_6176,lesion,10,27,9,21
lesion_6177,lesion,9,25,8,22
lesion_6178,lesion,9,25,7,22
lesion_6179,lesion,9,26,7,21
lesion_6180,lesion,10,26,7,22
lesion_6181,lesion,10,26,8,22
lesion_6182,lesion,11,24,8,22
lesion_6182,lesion,20,22,11,13
lesion_6183,lesion,16,18,9,11
lesion_6183,lesion,12,24,12,23
lesion_6184,lesion,13,16,12,15
lesion_6184,lesion,14,24,15,22
lesion_6185,lesion,15,19,16,18
lesion_6186,lesion,11,16,11,17
lesion_6187,lesion,11,14,8,10
lesion_6187,lesion,10,17,10,17
lesion_6188,lesion,7,17,7,19
lesion_6189,lesion,6,18,7,18
lesion_6190,lesion,6,23,7,18
lesion_6191,lesion,7,23,7,18
lesion_6192,lesion,6,23,7,19
lesion_6193,lesion,5,21,6,20
lesion_6194,lesion,5,21,5,20
lesion_6195,lesion,5,22,5,19
lesion_6196,lesion,6,22,5,20
lesion_6197,lesion,6,22,6,20
lesion_6198,lesion,7,20,6,20
lesion_6198,lesion,16,18,9,11
lesion_6199,lesion,12,14,7,9
lesion_6199,lesion,8,20,10,21
lesion_6200,lesion,9,12,10,13
lesion_6200,lesion,10,20,13,20
lesion_6201,lesion,11,15,14,16
lesion_6202,lesion,11,16,17,23
lesion_6203,lesion,11,14,14,16
lesion_6203,lesion,10,17,16,23
lesion_6204,lesion,7,17,13,25
lesion_6205,lesion,6,18,13,24
lesion_6206,lesion,6,23,13,24
lesion_6207,lesion,7,23,13,24
lesion_6208,lesion,6,23,13,25
lesion_6209,lesion,5,21,12,26
lesion_6210,lesion,5,21,11,26
lesion_6211,lesion,5,22,11,25
lesion_6212,lesion,6,22,11,26
lesion_6213,lesion,6,22,12,26
lesion_6214,lesion,7,20,12,26
lesion_6214,lesion,16,18,15,17
lesion_6215,lesion,12,14,13,15
lesion_6215,lesion,8,20,16,27
lesion_6216,lesion,9,12,16,19
lesion_6216,lesion,10,20,19,26
lesion_6217,lesion,11,15,20,22
lesion_6218,lesion,10,15,10,16
lesion_6219,lesion,10,13,7,9
lesion_6219,lesion,9,16,9,16
lesion_6220,lesion,6,16,6,18
lesion_6221,lesion,5,17,6,17
lesion_6222,lesion,5,22,6,17
lesion_6223,lesion,6,22,6,17
lesion_6224,lesion,5,22,6,18
lesion_6225,lesion,4,20,5,19
lesion_6226,lesion,4,20,4,19
lesion_6227,lesion,4,21,4,18
lesion_6228,lesion,5,21,4,19
lesion_6229,lesion,5,21,5,19
lesion_6230,lesion,6,19,5,19
lesion_6230,lesion,15,17,8,10
lesion_6231,lesion,11,13,6,8
lesion_6231,lesion,7,19,9,20
lesion_6232,lesion,8,11,9,12
lesion_6232,lesion,9,19,12,19
lesion_6233,lesion,10,14,13,15
lesion_6234,lesion,10,15,14,20
lesion_6235,lesion,10,13,11,13
lesion_6235,lesion,9,16,13,20
lesion_6236,lesion,6,16,10,22
lesion_6237,lesion,5,17,10,21
lesion_6238,lesion,5,22,10,21
lesion_6239,lesion,6,22,10,21
lesion_6240,lesion,5,22,10,22
lesion_6241,lesion,4,20,9,23
lesion_6242,lesion,4,20,8,23
lesion_6243,lesion,4,21,8,22
lesion_6244,lesion,5,21,8,23
lesion_6245,lesion,5,21,9,23
lesion_6246,lesion,6,19,9,23
lesion_6246,lesion,15,17,12,14
lesion_6247,lesion,11,13,10,12
lesion_6247,lesion,7,19,13,24
lesion_6248,lesion,8,11,13,16
lesion_6248,lesion,9,19,16,23
lesion_6249,lesion,10,14,17,19
lesion_6250,lesion,14,18,8,11
lesion_6250,lesion,14,17,13,17
lesion_6250,lesion,28,30,20,23
lesion_6251,lesion,12,19,6,11
lesion_6251,lesion,13,18,13,17
lesion_6251,lesion,28,30,20,23
lesion_6252,lesion,6,19,6,11
lesion_6252,lesion,10,18,12,17
lesion_6252,lesion,17,19,17,19
lesion_6253,lesion,5,21,6,20
lesion_6254,lesion,5,21,3,20
lesion_6255,lesion,5,21,3,20
lesion_6256,lesion,6,20,4,20
lesion_6257,lesion,-1,1,5,9
lesion_6257,lesion,7,20,5,20
lesion_6258,lesion,7,20,4,19
lesion_6258,lesion,-1,1,5,12
lesion_6259,lesion,-1,2,5,12
lesion_6259,lesion,7,20,5,19
lesion_6260,lesion,-1,2,6,13
lesion_6260,lesion,5,20,7,19
lesion_6261,lesion,-1,1,6,12
lesion_6261,lesion,4,19,9,20
lesion_6262,lesion,-1,1,6,12
lesion_6262,lesion,15,18,11,14
lesion_6262,lesion,4,15,12,19
lesion_6263,lesion,-1,1,6,10
lesion_6263,lesion,5,14,12,19
lesion_6264,lesion,7,10,13,16
lesion_6264,lesion,6,8,16,18
lesion_6265,lesion,17,21,14,18
lesion_6266,lesion,14,21,12,19
